part_number,description,category,original_image,original_resolution,final_image,final_resolution,image_source,image_status,matching_method,confidence,qa_status,notes
5024,DISCCUTTER,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M4373,GA CP BOX DC 7310 G151RS,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M4509,G151RS 400V 50HZ 4P NONSYNC,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M4531,AVM 50X15 H60,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M4543,STAGE V OVERVIEW DECAL FR,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M4548,STAGE V OVERVIEW DECAL EN,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M4567,STAGE V OVERVIEW DECAL GE,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M4692,MC CWT BW BALLAST STD,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M4704,Ballast Counterweight,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M4707,SWITCH PANEL-MOMENTARY,Electrical Parts,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M4794,WA HEADER TANK MTG,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M4821,T4F G125RS DOOR RHF WHITE FOAM,Cabin Parts,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M5001,HYD MCV 10 SPL MECH AUX 2,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M5002,MCV 10SPL MECH AUX 235BAR,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M5384,PRESSING MIN MAX BKT 432,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M5583,GA RETROFIT KIT INTELLI COMP,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M5683,VALVE SPACER PLATE,Shim / Spacer / Washer,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M5687,L.H. UPPER RIB,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M5721,INCLINOMETER,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M5924,WA FUSE TRAY 18Z/18W OS,Electrical Parts,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M5963,PLT RAM GURAD SLIDER DE,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M6014,WA RAM GUARD DE,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M6093,PLT BKT RAM PIVOT DE,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M6216,LIFT RAM 140 X 80 X 992,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M6234,BUS BAR G151RS EARTHING,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M6358,PLATE-MOUNTING,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M6404,EARTHING LINK G151RS,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M6409,EDGE SEAL-340MM FRNT BULKHD USTR,Seals & Seal Kits,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M6419,WA-SIDE DRAIN,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M6541,SUCTION ADAPTOR-PA66,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M6564,EDGE SEAL- 396MM FRNT BULKHD USTR,Seals & Seal Kits,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M6582,PLATE - hose clamping,Hoses,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M6584,EDGE SEAL-173MM COWL BULKHD USTR,Seals & Seal Kits,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M6594,STIFFENER PLATE,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M6611,FRONT RIM 10 BOLT HD TYRE 10X25 - 4WD,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M6616,FRONT WHEEL ASSY. HD - 4WD,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M6618,EDGE SEAL-639MM COWL BULKHD USTR,Seals & Seal Kits,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M6619,FRONT WHEEL ASSY. HD - 4WD,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M6821,WA PLT NOISE MOUNT ELEC,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M6960,ECO-XPERT-DECAL,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M6964,Bucket Ram GuardÃƒâ€šÃ‚Â,Bucket Parts,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M7152,MC SPACER HYD,Shim / Spacer / Washer,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M7258,WA BOOM RODSIDE STD PIPE HYD,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M7427,FOAM REAR CW,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M7444,Plate - Hinge Blank,Cabin Parts,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M7695,MTG PLATE,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M7717,WA RH PLATFORM,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M7746,MISC FOAM SEAL BW,Seals & Seal Kits,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
401/M7748,WINDOW DECAL STG V BHL-ES,Cabin Parts,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
