asset_id,source_image_url,source_product_name,source_part_numbers,source_product_url,matched_rre_part_number,matched_rre_slug,current_rre_image_status,reuse_allowed,rights_review_status,workflow_state,recommended_action,notes
img_c8b95704d6ed,https://enterprise.saioautomotive.com/backend/assets/uploads/products/,,,https://www.antheautoparts.com/product-details/oil-pump-abi-for-jcb-engine-replacement-jcb-parts,N/A,N/A,N/A,false,UNMATCHED_EXTERNAL_REFERENCE,RIGHTS_REVIEW_COMPLETE,STAGED_AS_TECHNICAL_REFERENCE,External part not currently in RRE master catalog. Image staged in reference archive.
img_c8b95704d6ed,https://enterprise.saioautomotive.com/backend/assets/uploads/products/,,320/09382,https://www.antheautoparts.com/product-details/top-gasket-444-engine-320-09382-jcb-parts-near-me,320/09382,320-09382-top-gasket-kit-mec,placeholder_image,false,FLAGGED_FOR_RRE_ASSET_GENERATION,RIGHTS_REVIEW_COMPLETE,GENERATE_NEW_RRE_ASSET_FROM_REFERENCE,"External photo serves strictly as a technical visual reference to produce an unbranded, high-resolution RRE International asset."
img_c8b95704d6ed,https://enterprise.saioautomotive.com/backend/assets/uploads/products/,,333/Y7029,https://www.antheautoparts.com/product-details/pump-fuel-transfer-333-y7029-replacement-jcb-parts,333/Y7029,333-y7029-pump-fuel-transfer,placeholder_image,false,FLAGGED_FOR_RRE_ASSET_GENERATION,RIGHTS_REVIEW_COMPLETE,GENERATE_NEW_RRE_ASSET_FROM_REFERENCE,"External photo serves strictly as a technical visual reference to produce an unbranded, high-resolution RRE International asset."
img_c8b95704d6ed,https://enterprise.saioautomotive.com/backend/assets/uploads/products/,,320/A3103 | 320/03440 | 320/03431 | 320/09201,https://www.antheautoparts.com/product-details/crankshaft-320-a3103-320-03440-320-03431-320-09201-jcb-spare-parts,320/03440,320-03440-crankshaftmachining444lt,placeholder_image,false,FLAGGED_FOR_RRE_ASSET_GENERATION,RIGHTS_REVIEW_COMPLETE,GENERATE_NEW_RRE_ASSET_FROM_REFERENCE,"External photo serves strictly as a technical visual reference to produce an unbranded, high-resolution RRE International asset."
img_c8b95704d6ed,https://enterprise.saioautomotive.com/backend/assets/uploads/products/,,,https://www.antheautoparts.com/product-details/hose-scavenge-jcb-spare-parts,N/A,N/A,N/A,false,UNMATCHED_EXTERNAL_REFERENCE,RIGHTS_REVIEW_COMPLETE,STAGED_AS_TECHNICAL_REFERENCE,External part not currently in RRE master catalog. Image staged in reference archive.
img_6e40ed6c1e3f,https://enterprise.saioautomotive.com/backend/assets/uploads/products/R3pENitSVXI1MlVzYm5LODB6cWg0Zz09_1745317659_0.jpg,,02/100073,https://www.antheautoparts.com/product-details/oil-filter-jcb-engine-02-100073-jcb-genuine-parts,02/100073,02-100073-filterelement,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_25b34e791659,https://enterprise.saioautomotive.com/backend/assets/uploads/products/dTA1YmhuNHBrRGg2NXJJYk1FWGNuUT09_1745317804_0.jpg,,02/100284,https://www.antheautoparts.com/product-details/oil-filter-02-100284-jcb-parts-online,02/100284,02-100284-oil-filter,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_e037a674d9a2,https://enterprise.saioautomotive.com/backend/assets/uploads/products/cnF6Q0Vobkc1MktqYjVFUEFzam1QUT09_1745317976_0.jpg,,126/12800,https://www.antheautoparts.com/product-details/precleaner-assembly-126-12800-jcb-spares,126/12800,126-12800-ind-pre-cle-ga,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_5276bf1501fa,https://enterprise.saioautomotive.com/backend/assets/uploads/products/OFg4elhKQXZRZzNXWmpRTVpjOGw1UT09_1745318034_0.jpg,,32/901100,https://www.antheautoparts.com/product-details/hydraulic-filter-strainer-32-901100-jcb-parts-catalog,32/901100,32-901100-strainer,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_15f42adb9706,https://enterprise.saioautomotive.com/backend/assets/uploads/products/ZWg4UjNxRHFBZ3dmamRMTTc2TGltZz09_1745318077_0.jpg,,32/902200,https://www.antheautoparts.com/product-details/strainer-suction-transmission-32-902200-jcb-parts-near-me,32/902200,32-902200-suction-strainer,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_c886c2169d51,https://enterprise.saioautomotive.com/backend/assets/uploads/products/UVc4Qm9BNURjWk53SER6NzgxQ0ZvQT09_1745318335_0.jpg,,32/903101 | 32/903102,https://www.antheautoparts.com/product-details/precleaner-cap-with-nut-32-903101-32-903102-jcb-aftermarket-parts,32/903101,32-903101-cover,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_ad383d5b6122,https://enterprise.saioautomotive.com/backend/assets/uploads/products/QTVrS0NHUHM5WnZqbC9Vb1ltWTJmUT09_1745318375_0.jpg,,32/903103,https://www.antheautoparts.com/product-details/precleaner-bowl-32-903103-jcb-genuine-parts,32/903103,32-903103-bowlairfilter,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_829cfd257cac,https://enterprise.saioautomotive.com/backend/assets/uploads/products/dUx2eGNHZmp0SGVkeHZlR0lEUFBZUT09_1745318433_0.jpg,,32/904200,https://www.antheautoparts.com/product-details/hydraulic-element-filter-125-micron-32-904200-jcb-spare-parts,32/904200,32-904200-suctionstrainer,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_1e43e1a2f9fe,https://enterprise.saioautomotive.com/backend/assets/uploads/products/VTRJYzRBN3l3eTFld3VwbDYxclBRUT09_1745318531_0.jpg,,32/904709,https://www.antheautoparts.com/product-details/plastic-fuel-sediment-bowl-32-904709-jcb-spare-parts-dealer,32/904709,32-904709-bowlassy,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_ccd2fda40a16,https://enterprise.saioautomotive.com/backend/assets/uploads/products/Zlc2bVovVzlHdld6YzZTWDhiYzBkZz09_1745318600_0.jpg,,32/908100,https://www.antheautoparts.com/product-details/hydraulic-tank-filter-strainer-32-908100-jcb-spare-parts,N/A,N/A,N/A,false,UNMATCHED_EXTERNAL_REFERENCE,RIGHTS_REVIEW_COMPLETE,STAGED_AS_TECHNICAL_REFERENCE,External part not currently in RRE master catalog. Image staged in reference archive.
img_228b1ddf23d4,https://enterprise.saioautomotive.com/backend/assets/uploads/products/MnUzb2RmM0hBY2htYjNVZThoZlJwQT09_1745318643_0.jpg,,32/910100,https://www.antheautoparts.com/product-details/hydraulic-filter-32-910100-jcb-genuine-parts,N/A,N/A,N/A,false,UNMATCHED_EXTERNAL_REFERENCE,RIGHTS_REVIEW_COMPLETE,STAGED_AS_TECHNICAL_REFERENCE,External part not currently in RRE master catalog. Image staged in reference archive.
img_8b17b956ce26,https://enterprise.saioautomotive.com/backend/assets/uploads/products/RWpVUzdSMjdWaHRkMmFrY2d1V252QT09_1745318693_0.jpg,,32/912001,https://www.antheautoparts.com/product-details/fuel-filter-32-912001-jcb-spare-parts-dealer,32/912001,32-912001-element-fuel,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_749e7bb061ee,https://enterprise.saioautomotive.com/backend/assets/uploads/products/M04vcWR1ZG1CNFN4UERGbExGU1BOUT09_1745318790_0.jpg,,32/913500 | 32/925346,https://www.antheautoparts.com/product-details/hydraulic-filter-32-913500-32-925346-jcb-parts-online,32/925346,32-925346-filter-element-12u-pq416,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_ad29bb8ea3a3,https://enterprise.saioautomotive.com/backend/assets/uploads/products/NE43NEFENzJ0Wms5aDNOTVNTVldYQT09_1745318842_0.jpg,,32/914300 | 32/903100,https://www.antheautoparts.com/product-details/precleaner-assembly-32-914300-32-903100-jcb-spare-parts-dealer,32/914300,32-914300-precleaner,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_8f6c65becf4c,https://enterprise.saioautomotive.com/backend/assets/uploads/products/RW1GbTJiOVgrV3dWeXhUSGdIV1Ezdz09_1745318903_0.jpg,,32/915500,https://www.antheautoparts.com/product-details/transmission-oil-filter-120mm-long-32-915500-jcb-spares,32/915500,32-915500-suction-element,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_6b987ebfcefd,https://enterprise.saioautomotive.com/backend/assets/uploads/products/MFFhbVl5SXJkc2NJanJnaGwwc1puUT09_1745318968_0.jpg,,32/915800 | 32/920200,https://www.antheautoparts.com/product-details/air-filter-housing-32-915800-32-920200-replacement-jcb-parts,32/920200,32-920200-filterassemblya,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_6ebc51868815,https://enterprise.saioautomotive.com/backend/assets/uploads/products/SnBqem9MMldOY0hKckFzUDVsczVaQT09_1745319041_0.jpg,,32/915801,https://www.antheautoparts.com/product-details/inner-air-filter-for-project-12-32-915801-jcb-spares,32/915801,32-915801-aircleanerelementsafety-outer-pc,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_ac41f40bc0e5,https://enterprise.saioautomotive.com/backend/assets/uploads/products/dlkvZ290R2UwY3FNQ1o2VmhhV3M0QT09_1745319099_0.jpg,,32/915801 | 32/915802,https://www.antheautoparts.com/product-details/air-filter-element-set-inner-outer-32-915801-32-915802-jcb-spare-parts-dealer,32/915801,32-915801-aircleanerelementsafety-outer-pc,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_79cef003918a,https://enterprise.saioautomotive.com/backend/assets/uploads/products/bXIzMUN1aGI4dmNDaFZLTG1LUVRHUT09_1745319200_0.jpg,,32/915802,https://www.antheautoparts.com/product-details/outer-air-filter-for-project-12-32-915802-jcb-parts-online,32/915802,32-915802-aircleanerelementmain-outer-pc,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_02881340c1a1,https://enterprise.saioautomotive.com/backend/assets/uploads/products/S2lnbm56bG5EWEFKTktRcXE1TUhqUT09_1745319262_0.jpg,,32/916800,https://www.antheautoparts.com/product-details/precleaner-assembly-32-916800-jcb-parts-near-me,N/A,N/A,N/A,false,UNMATCHED_EXTERNAL_REFERENCE,RIGHTS_REVIEW_COMPLETE,STAGED_AS_TECHNICAL_REFERENCE,External part not currently in RRE master catalog. Image staged in reference archive.
img_b39298f760db,https://enterprise.saioautomotive.com/backend/assets/uploads/products/U0FFRjlVTGQ3N3JpdVhVWWpHaS9zQT09_1745319320_0.jpg,,32/920300,https://www.antheautoparts.com/product-details/hydraulic-filter-element-suction-32-920300-jcb-parts-near-me,32/920300,32-920300-hydraulic-strainer,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_21f75ff8dbd0,https://enterprise.saioautomotive.com/backend/assets/uploads/products/TnhYQkZzNmVKVmE3NVlxUVhNZ2drQT09_1745319364_0.jpg,,32/922300,https://www.antheautoparts.com/product-details/filter-fuel-pre-filter-32-922300-replacement-jcb-parts,32/922300,32-922300-filter-fuel-pre-filt,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_ed796c701a59,https://enterprise.saioautomotive.com/backend/assets/uploads/products/bDU1bkhwbHdwK2lOaFYyVlFVNGZzQT09_1745319417_0.jpg,,32/925682,https://www.antheautoparts.com/product-details/air-filter-element-main-32-925682-jcb-spares,32/925682,32-925682-element-airpq145,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_8fadc6b6d78d,https://enterprise.saioautomotive.com/backend/assets/uploads/products/dEZHUnQ3SWlqTGVRR2dLbWppOEJSQT09_1745319459_0.jpg,,32/925682 | 32/925683,https://www.antheautoparts.com/product-details/air-filters-set-inner-outer-32-925682-32-925683-jcb-parts-catalog,32/925682,32-925682-element-airpq145,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_7fa1a4aa3517,https://enterprise.saioautomotive.com/backend/assets/uploads/products/SDZYY1Q1MW04SmpKVkZ0djlQOERSZz09_1745319503_0.jpg,,32/925683,https://www.antheautoparts.com/product-details/air-filter-element-safety-32-925683-jcb-spare-parts,32/925683,32-925683-safety-element,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_176415d82d90,https://enterprise.saioautomotive.com/backend/assets/uploads/products/MDltbGx6U25sKytjM0hpM3RoaXpxUT09_1745319562_0.jpg,,32/925694,https://www.antheautoparts.com/product-details/element-fuel-filter-primary-sedimenter-32-925694-jcb-parts-catalog,N/A,N/A,N/A,false,UNMATCHED_EXTERNAL_REFERENCE,RIGHTS_REVIEW_COMPLETE,STAGED_AS_TECHNICAL_REFERENCE,External part not currently in RRE master catalog. Image staged in reference archive.
img_907cb6437cf8,https://enterprise.saioautomotive.com/backend/assets/uploads/products/VVdkUVprZGxaL2I2SjUzNzlNcG9rdz09_1745319609_0.jpg,,32/925708,https://www.antheautoparts.com/product-details/fuel-filter-bowl-assembly-32-925708-jcb-parts,32/925708,32-925708-glass-bowl-assy,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_c62ee258cf37,https://enterprise.saioautomotive.com/backend/assets/uploads/products/RUUzK0o4cGwzRTJTNm96dCtmbmxrdz09_1745319700_0.jpg,,32/925994,https://www.antheautoparts.com/product-details/fuel-water-separator-filter-32-925994-jcb-spare-parts-dealer,32/925994,32-925994-elementfiltercartridge30micron,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_d99c015dd763,https://enterprise.saioautomotive.com/backend/assets/uploads/products/R1N6MExDams0c0Rhb3FmbzdvcklUUT09_1745319773_0.jpg,,320/04134,https://www.antheautoparts.com/product-details/engine-oil-filter-320-04134-jcb-parts-near-me,320/04134,320-04134-filter-engine-oil,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_1befeedd2b1c,https://enterprise.saioautomotive.com/backend/assets/uploads/products/bkprcVNvWHZUMTQ1MVRVSTdUNDkzdz09_1745319881_0.jpg,,320/07394 | 320/07155 | 320/07057,https://www.antheautoparts.com/product-details/fuel-filter-for-jcb-engine-320-07394-320-07155-320-07057-jcb-spares,320/07394,320-07394-fuel-maint-filter-5-micron,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_c6c40cced1f0,https://enterprise.saioautomotive.com/backend/assets/uploads/products/NHdNVWkwc01EVjd0eWpscTBnMllWUT09_1745319989_0.jpg,,320/A7088 320/07068 320/07280,https://www.antheautoparts.com/product-details/fuel-filter-assembly-30-320-a7088-320-07068-320-07280-jcb-parts-near-me,N/A,N/A,N/A,false,UNMATCHED_EXTERNAL_REFERENCE,RIGHTS_REVIEW_COMPLETE,STAGED_AS_TECHNICAL_REFERENCE,External part not currently in RRE master catalog. Image staged in reference archive.
img_dd90358ac5f1,https://enterprise.saioautomotive.com/backend/assets/uploads/products/RVR4aUhXeVBxclpsRkptamlhNEdRdz09_1745320062_0.jpg,,40/300893,https://www.antheautoparts.com/product-details/hydraulic-filter-40-300893-replacement-jcb-parts,40/300893,40-300893-filter-element,source_image,false,RRE_ORIGINAL_AVAILABLE,RIGHTS_REVIEW_COMPLETE,PRESERVE_EXISTING_RRE_ORIGINAL_PHOTO,RRE already possesses an authentic catalog photograph for this SKU; external image kept purely as secondary cross-reference.
img_6b51ac88ddb2,https://enterprise.saioautomotive.com/backend/assets/uploads/products/T0xoMTE4MWFmUXhJamEwK3hmdEFRUT09_1745320117_0.jpg,,550/48465,https://www.antheautoparts.com/product-details/element-tank-breather-550-48465-jcb-parts-near-me,N/A,N/A,N/A,false,UNMATCHED_EXTERNAL_REFERENCE,RIGHTS_REVIEW_COMPLETE,STAGED_AS_TECHNICAL_REFERENCE,External part not currently in RRE master catalog. Image staged in reference archive.
